call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_SMS,distinct_called_numbers,age_group,tariff_plan,status,customer_value,churn,predicted_clv
14,0,40,2,15905,189,36,3,1,1,1399.96,0,877.7724509638019
8,0,40,3,6920,225,32,4,1,1,737.95,0,907.7069682254278
5,0,40,0,1295,39,17,3,1,2,208.84,0,219.26149701475117
7,0,41,0,1130,52,14,3,1,2,254.24,0,328.806692046365
5,0,40,0,420,39,6,3,1,2,173.28,1,147.22264526361047
8,0,40,2,7928,423,49,3,1,1,2014.68,0,1392.6630520423646
12,0,40,3,11885,50,53,4,1,1,426.275,0,433.171893411336
13,0,40,3,7138,147,43,3,1,1,877.0,0,1059.5975808858423
28,1,36,0,1375,55,23,3,1,2,277.36,1,329.75117649827666
26,0,39,10,10855,40,48,5,2,1,224.4,0,209.3407281342095
18,0,39,3,6238,65,30,3,1,1,513.92,0,559.9384453611921
6,0,37,2,3260,39,20,4,1,1,179.85,0,148.8445246270689
14,0,38,0,3410,48,22,3,1,2,330.52,1,741.1083000151496
14,1,39,0,2688,73,37,4,1,2,251.1,1,418.84528635873863
5,0,39,0,553,39,8,3,1,2,178.68,1,156.71500918961112
6,0,39,2,2088,39,12,4,1,1,150.625,0,113.27338869495861
8,0,36,3,7205,53,28,5,1,1,189.21,0,207.78806360339564
5,0,39,0,1048,48,10,4,1,2,146.675,1,162.44440411364633
5,0,39,3,758,43,8,5,1,1,76.11,0,45.45689371429346
30,0,34,5,16495,39,86,2,2,1,929.025,0,632.219100783064
11,0,37,5,7385,310,39,3,2,1,1540.52,0,1358.207594336446
7,0,39,2,4138,41,34,3,1,1,333.28,0,324.19385926473467
8,0,38,0,2085,77,26,4,1,2,246.025,0,590.5261901353747
11,0,39,2,3200,214,29,3,1,1,986.6,0,1112.6307766234772
9,0,30,3,1735,232,17,3,2,1,999.32,0,1044.8714764549816
9,0,29,2,1988,69,74,5,1,1,134.085,0,149.8836438717129
16,0,30,0,1120,49,13,3,1,2,242.28,0,303.9476199991169
5,0,29,0,1245,60,9,4,1,2,181.675,0,278.95562731658305
15,0,28,2,1645,58,19,2,1,1,337.005,0,240.6247829661019
7,0,28,2,3645,47,29,4,1,1,210.45,0,179.6796311004169
7,0,21,2,2115,67,20,3,1,1,354.12,0,264.34260781059737
21,0,20,3,6813,124,48,2,2,1,871.47,0,977.53133306356
17,0,18,2,9353,112,46,5,1,1,311.04,0,373.39468109147515
13,0,19,5,3273,70,25,4,1,1,258.25,0,222.51257227390226
7,0,12,3,4810,254,16,3,1,1,1210.48,0,1381.5938098095553
8,1,12,3,1908,39,13,3,1,1,233.56,1,176.65988186277303
13,0,39,0,4560,7,15,2,1,1,239.895,0,249.08899521948535
5,0,40,0,305,7,2,2,1,2,45.495,0,38.44818622417973
15,0,38,0,2643,334,22,2,1,1,1624.635,0,1670.2159275390666
15,0,39,0,4388,7,33,1,1,1,283.47,0,283.2906287523915
8,0,39,0,2583,7,31,1,1,1,183.755,0,160.44086354761254
16,0,39,1,3965,7,26,3,1,1,189.88,0,215.85374434236488
9,0,39,0,2550,260,16,3,1,1,1143.56,0,1134.8986441675784
18,0,38,2,9305,119,41,3,1,1,853.04,0,933.8318931081817
12,0,39,0,13963,7,42,3,1,1,593.28,0,582.7166126209357
12,0,39,1,4705,7,23,3,1,1,219.52,0,228.98432463630814
11,0,39,0,6108,7,10,2,1,1,310.635,0,313.82583698898947
14,1,39,0,2428,7,15,3,1,2,127.28,0,115.10432790859845
30,0,39,3,15330,29,30,3,1,1,738.2,0,841.539895085449
9,0,39,1,3285,458,6,3,1,1,1964.48,0,1896.6651981215464
14,0,38,0,15675,125,28,2,1,1,1276.065,0,1412.9695885068527
8,0,38,1,6690,161,24,3,1,1,915.04,0,970.9058488500777
5,0,38,0,1065,7,9,2,1,2,80.055,0,57.91735578523845
7,0,39,0,900,7,6,2,1,2,72.63,0,54.4024347870651
5,0,38,0,305,7,2,2,1,2,45.495,1,38.44818622417973
8,0,38,0,7698,359,41,2,1,1,1967.625,0,1801.1622488960159
12,0,38,1,11655,7,45,3,1,1,500.36,0,540.0152297571234
13,0,38,1,6908,83,35,2,1,1,687.735,0,760.2303938289407
28,1,34,0,1145,7,15,2,1,2,85.14,1,88.70424636104472
26,0,37,8,10625,7,40,4,1,1,285.45,0,299.374170646042
18,0,37,1,6008,7,22,2,1,1,306.27,1,358.86482547951397
6,0,35,0,3030,7,12,3,1,1,150.08,0,137.0931768484926
14,0,36,0,3180,7,14,3,1,2,156.84,1,169.92339747578455
14,0,37,0,2458,9,29,3,1,2,136.08,1,120.50030368899311
5,1,37,0,305,7,2,3,1,2,40.44,1,42.54592019619712
6,0,37,0,1858,7,4,3,1,1,103.32,0,98.19879368817327
8,0,34,1,6975,7,20,4,1,1,194.3,0,207.53536993317547
5,0,37,0,818,7,2,4,1,2,38.125,1,33.46689776648738
5,0,37,1,305,7,2,5,1,1,15.165,0,19.147375385558377
30,0,32,3,16265,7,78,2,1,1,774.135,0,778.058050302861
11,0,35,3,7155,246,31,2,2,1,1434.195,0,1489.81536841364
7,0,37,0,3908,7,26,2,1,1,211.05,0,216.89237344103967
8,0,36,0,1855,13,18,3,1,2,127.96,0,110.09799728801704
11,0,37,0,2970,150,21,2,1,1,811.035,0,707.1558271284454
9,0,28,1,1505,168,9,2,2,1,825.345,0,718.2466738479849
9,0,27,0,1758,7,66,4,1,1,62.425,0,63.7151489570482
16,0,28,0,890,7,5,2,1,2,72.675,0,61.96577698285422
5,0,27,0,1015,7,2,4,1,2,43.125,0,37.12786776390861
15,0,26,0,1415,7,11,2,1,1,96.615,0,123.92312551011123
7,0,26,0,3415,7,21,3,1,1,167.04,0,161.80291881607585
7,0,19,0,1885,7,12,2,1,1,117.495,0,119.66184048349938
21,0,18,1,6583,60,40,1,2,1,699.82,0,642.5771015839471
17,0,16,0,9123,48,38,4,1,1,352.35,0,320.5136262260641
13,0,17,3,3043,7,17,3,1,1,151.52,0,165.34495283639484
7,0,10,1,4580,190,8,3,1,1,944.8,0,925.0462225629745
8,0,10,1,1678,7,5,3,1,1,95.88,1,99.49687545349595
15,0,40,1,4865,21,22,3,1,1,281.72,0,280.2358163459784
7,0,41,0,813,23,9,3,1,2,125.0,0,98.92870052217768
17,0,39,1,2948,375,29,3,1,1,1620.6,0,1565.358931108208
17,0,40,1,4693,17,40,1,1,1,355.63,0,358.27252312283997
10,0,40,1,2888,18,38,2,1,1,213.885,0,234.14427263477143
18,0,40,2,4270,48,33,3,1,1,366.36,0,379.72079240632723
11,0,40,1,2855,301,23,3,1,1,1320.04,0,1475.9223245259207
20,0,39,3,9610,160,48,3,1,1,1029.52,0,1123.1341254514641
14,0,40,1,14268,16,49,3,1,1,641.76,0,620.8436414060088
14,0,40,2,5010,18,30,3,1,1,276.0,0,298.78257169917407
13,0,40,1,6413,23,17,3,1,1,352.6,0,343.41238838890763
16,0,40,0,2733,24,22,3,1,2,207.76,0,242.79341737884442
32,1,40,4,15635,70,37,3,1,1,914.68,0,900.7262360432791
11,0,40,2,3590,499,13,3,1,1,2140.96,0,1781.1547664797772
16,0,39,1,15980,166,35,2,1,1,1474.605,0,1274.8953275711074
10,0,39,2,6995,202,31,3,1,1,1091.52,0,1255.5687503977163
7,0,39,0,1370,16,16,2,1,2,134.595,0,97.52114840131875
9,0,40,0,1205,29,13,3,1,2,165.04,0,149.13929231574846
7,0,39,0,495,16,5,2,1,2,94.59,1,62.30840673377278
10,0,39,1,8003,400,48,3,1,1,1925.48,0,1244.0041604493326
14,0,39,2,11960,27,52,4,1,1,370.525,0,366.34632199049275
15,0,39,2,7213,124,42,2,1,1,886.275,0,1033.9786994291255
30,1,35,0,1450,32,22,3,1,2,188.16,1,164.0053409986688
28,0,38,9,10930,17,47,5,1,1,190.95,0,211.27444152649008
20,0,38,2,6313,42,29,2,1,1,477.81,0,528.2881032722452
8,0,36,1,3335,16,19,3,1,1,198.56,0,182.0948724897382
16,1,37,0,3485,25,21,3,1,2,241.32,1,317.3034466374838
16,1,38,0,2763,50,36,4,1,2,195.35,1,204.53850977164072
7,0,38,0,628,16,7,3,1,2,89.48,1,69.67160072423815
8,0,38,1,2163,16,11,4,1,1,94.875,0,87.18432889453032
10,0,35,2,7280,30,27,5,1,1,155.76,0,152.38992530564607
7,0,38,0,1123,25,9,4,1,2,90.925,1,72.7499695944574
7,0,38,2,833,20,7,5,1,1,42.66,0,30.925406567566107
32,0,33,4,16570,16,85,2,2,1,828.675,0,612.7640382403598
13,0,36,4,7460,287,38,3,2,1,1451.32,0,1282.8685497814042
9,0,38,1,4213,18,33,3,1,1,244.08,0,248.44208734015783
10,0,37,0,2160,54,25,3,1,2,304.44,0,532.0431186986074
13,0,38,1,3275,191,28,2,1,1,1009.575,0,1017.4446545136499
11,0,29,2,1810,209,16,3,2,1,910.12,0,879.426033049247
11,0,28,1,2063,46,73,5,1,1,100.635,0,84.69793097493812
18,0,29,0,1195,26,12,3,1,2,153.08,0,140.84441811419237
7,0,28,0,1320,37,8,4,1,2,125.925,0,126.392835335038
17,0,27,1,1720,35,18,2,1,1,236.655,0,200.50400837870583
9,0,27,1,3720,24,28,3,1,1,247.52,0,234.18263666050476
9,0,20,1,2190,44,19,3,1,1,264.92,0,204.9887189239677
23,0,19,2,6887,101,47,2,2,1,771.075,0,864.3833146454134
19,0,17,1,9427,89,45,5,1,1,277.575,0,269.477400619443
15,0,18,4,3347,47,24,3,1,1,323.96,0,302.44505571813164
9,0,11,2,4885,231,15,3,1,1,1121.28,0,1244.3830574509018
10,1,11,2,1982,16,12,3,1,1,144.32,1,131.31686958320745
11,0,40,1,4485,3,16,3,1,1,194.44,0,197.5451411772877
3,0,41,0,433,5,3,3,1,2,37.72,0,39.77074742901097
13,0,39,1,2568,357,23,3,1,1,1533.32,0,1655.1668243881484
13,0,40,1,4313,0,34,1,1,1,241.12,0,245.57689373551554
6,0,40,1,2508,0,32,2,1,1,115.695,0,156.1749955935533
14,0,40,2,3890,30,27,3,1,1,279.08,0,277.9108483511921
7,0,40,1,2475,283,17,3,1,1,1232.76,0,1373.1164442755967
16,0,39,3,9230,142,42,3,1,1,942.24,0,1067.8453935757486
10,0,40,1,13888,0,43,3,1,1,562.48,0,570.0490004335971
10,0,40,2,4630,0,24,3,1,1,188.72,0,209.15414390351725
9,0,40,1,6033,5,11,3,1,1,265.32,0,244.86269003554116
12,1,40,0,2353,6,16,3,1,2,120.48,0,104.9362578128377
28,0,40,4,15255,52,31,3,1,1,827.4,0,832.8523095631576
7,0,40,2,3210,481,7,3,1,1,2053.68,0,2009.1055318870579
12,0,39,1,15600,148,29,2,1,1,1376.415,0,1329.2061118509619
6,0,39,2,6615,184,25,3,1,1,1004.24,0,1121.3007008492912
3,0,39,0,990,0,10,2,1,2,45.405,0,41.66184289014163
5,0,40,0,825,11,7,3,1,2,77.76,0,62.34683439162258
6,0,39,1,7623,382,42,3,1,1,1838.2,0,1538.0443762469433
10,0,39,2,11580,9,46,4,1,1,315.975,0,340.1824465921857
11,0,39,2,6833,106,36,2,1,1,788.085,0,855.7249307657228
26,1,35,0,1070,14,16,3,1,2,100.88,1,81.91968352456075
24,0,38,9,10550,0,41,5,1,1,159.72,0,158.9378063206802
16,0,38,2,5933,24,23,2,1,1,379.62,0,383.0343223747835
4,0,36,1,2955,0,13,3,1,1,119.28,0,122.51082653877538
12,0,37,0,3105,7,15,3,1,2,154.04,1,161.229553087662
12,0,38,0,2383,32,30,4,1,2,140.8,1,127.48992806121673
3,0,38,0,248,0,1,3,1,2,10.2,1,29.599631558372387
4,0,38,1,1783,0,5,4,1,1,45.325,0,60.16420209976486
6,0,35,2,6900,12,21,5,1,1,123.03,0,112.99796886659146
3,0,38,0,743,7,3,4,1,2,36.375,1,31.604202555480892
3,0,38,2,453,2,1,5,1,1,9.93,0,18.302659835611628
28,0,33,4,16190,0,79,2,2,1,739.485,0,688.9781812853238
9,0,36,4,7080,269,32,3,2,1,1364.04,0,1400.9418504624236
5,0,38,1,3833,0,27,3,1,1,156.8,0,173.76368730274498
6,0,37,0,1780,36,19,3,1,2,217.16,0,244.04722784849577
9,0,38,1,2895,173,22,2,1,1,911.385,0,824.632515421968
7,0,29,2,1430,191,10,3,2,1,822.84,0,769.3240311015692
7,0,28,1,1683,28,67,5,1,1,67.905,0,67.6918714435824
14,0,29,0,815,8,6,3,1,2,65.8,0,60.494545914296104
3,0,28,0,940,19,2,4,1,2,71.375,0,56.1750632897983
13,0,27,1,1340,17,12,2,1,1,138.465,0,129.2462291961806
5,0,27,1,3340,6,22,3,1,1,160.24,0,161.0214848347846
5,0,20,1,1810,26,13,3,1,1,177.64,0,136.4153536205436
19,0,19,2,6507,83,41,2,2,1,672.885,0,808.8653121996475
15,0,17,1,9047,71,39,5,1,1,244.845,0,249.8022062533969
11,0,18,4,2967,29,18,3,1,1,236.68,0,198.80688100902285
5,0,11,2,4505,213,9,3,1,1,1034.0,0,1050.0667614828667
6,1,11,2,1602,0,6,3,1,1,65.04,1,87.99750387805685
11,0,35,0,4675,4,18,2,1,1,231.57,0,242.92326035633585
3,0,36,0,623,6,5,2,1,2,55.26,0,42.77892667096944
13,0,34,0,2758,358,25,2,1,1,1737.81,0,1792.318043743002
13,0,35,0,4503,0,36,1,1,1,251.295,0,267.97324022658495
6,0,35,0,2698,1,34,1,1,1,157.08,0,155.36879190878557
14,0,35,1,4080,31,29,3,1,1,290.48,0,280.57305755842395
7,0,35,0,2665,284,19,3,1,1,1244.16,0,1303.6777607648178
16,0,34,2,9420,143,44,3,1,1,953.64,0,1030.3603197947878
10,0,35,0,14078,0,45,3,1,1,569.88,0,555.0515551263069
10,0,35,1,4820,1,26,3,1,1,200.12,0,218.39095226768288
9,0,35,0,6223,6,13,2,1,1,311.31,0,310.5488568329283
12,0,35,0,2543,7,18,3,1,2,131.88,0,123.19557113289558
28,0,35,3,15445,53,33,3,1,1,838.8,0,854.8418404002763
7,0,35,1,3400,482,9,3,1,1,2065.08,0,1899.711912887322
12,0,34,0,15790,149,31,2,1,1,1389.24,0,1396.665337895907
6,0,34,1,6805,185,27,3,1,1,1015.64,0,1119.878863895779
3,0,34,0,1180,0,12,2,1,2,53.73,0,46.19271297169262
5,0,35,0,1015,12,9,2,1,2,100.305,0,68.32535852446964
6,0,34,0,7813,383,44,2,1,1,2080.8,0,1793.285662320116
10,0,34,1,11770,10,48,3,1,1,516.96,0,551.7831874912956
11,0,34,1,7023,107,38,2,1,1,800.91,0,906.2025366877903
26,1,30,0,1260,15,18,2,1,2,126.315,1,115.69864440269335
24,0,33,8,10740,0,43,4,1,1,270.825,0,280.4359104467809
16,0,33,1,6123,25,25,2,1,1,392.445,1,424.25730987622643
4,0,31,0,3145,0,15,3,1,1,126.68,0,128.82347953518885
12,1,32,0,3295,8,17,3,1,2,165.44,1,170.99533719195247
12,0,33,0,2573,33,32,3,1,2,236.68,1,291.67264943803866
3,0,33,0,438,0,3,3,1,2,17.6,1,32.76198686551726
4,0,33,0,1973,0,7,3,1,1,79.92,0,91.63591120236613
6,0,30,1,7090,13,23,4,1,1,212.175,0,219.8107593821102
3,0,33,0,933,8,5,4,1,2,43.5,1,35.71810574726452
3,0,33,1,643,3,3,5,1,1,14.205,0,19.71716215337963
28,0,28,3,16380,0,81,2,1,1,747.81,0,753.185549339177
9,0,31,3,7270,270,34,2,2,1,1547.37,0,1539.2067336701448
5,0,33,0,4023,1,29,2,1,1,189.225,0,208.4923476651258
6,0,32,0,1970,37,21,3,1,2,228.56,0,273.9881494004369
9,0,33,0,3085,174,24,2,1,1,924.21,0,862.5211148271151
7,0,24,1,1620,192,12,2,2,1,938.52,0,853.2171843356389
7,0,23,0,1873,29,69,4,1,1,120.3,0,85.64150621504685
14,0,24,0,1005,9,8,2,1,2,86.85,0,68.23884495446423
3,0,23,0,1130,20,4,4,1,2,78.5,0,63.20504362405385
13,0,22,0,1530,18,14,2,1,1,151.29,0,143.9344002227329
5,0,22,0,3530,7,24,3,1,1,171.64,0,166.24439091269468
5,0,15,0,2000,27,15,2,1,1,212.67,0,157.7410824453996
19,0,14,1,6697,84,43,1,2,1,838.09,0,826.0454850116109
15,0,12,0,9237,72,41,4,1,1,415.2,0,364.4131569568841
11,0,13,3,3157,30,20,3,1,1,248.08,0,220.4522265871117
5,0,6,1,4695,214,11,3,1,1,1045.4,0,1086.6770936472662
6,0,6,1,1792,0,8,3,1,1,72.44,1,92.84274639188442
15,0,45,2,4675,20,20,3,1,1,270.32,0,271.63938468749706
7,0,46,0,623,22,7,3,1,2,113.6,0,87.15555420013365
17,0,44,2,2758,374,27,3,1,1,1609.2,0,1754.4965646037135
17,0,45,2,4503,16,38,1,1,1,339.955,0,323.69104507502084
10,0,45,2,2698,17,36,2,1,1,201.06,0,215.93600401113196
18,0,45,3,4080,47,31,3,1,1,354.96,0,376.4115776818387
11,0,45,2,2665,300,21,4,1,1,817.9,0,951.694240337789
20,0,44,4,9420,159,46,3,1,1,1018.12,0,1164.8882259031677
14,0,45,2,14078,15,47,3,1,1,630.36,0,634.3459309752009
14,0,45,3,4820,17,28,4,1,1,165.375,0,171.591398292322
13,0,45,2,6223,22,15,3,1,1,341.2,0,325.02843355300456
16,0,45,0,2543,23,20,4,1,2,122.725,0,114.00943042309056
32,0,45,5,15445,69,35,3,2,1,903.28,0,906.4390747686922
11,0,45,3,3400,498,11,4,1,1,1330.975,0,1322.5360170547533
16,0,44,2,15790,165,33,3,1,1,1299.36,0,910.3011017853471
10,0,44,3,6805,201,29,4,1,1,675.075,0,814.1914589076081
7,0,44,0,1180,15,14,3,1,2,108.24,0,86.82672254377897
9,0,45,0,1015,28,11,3,1,2,153.64,0,132.24455617550092
7,0,44,0,305,15,3,3,1,2,72.68,1,57.323379915951456
10,0,44,2,7813,399,46,3,1,1,1914.08,0,1433.8571804058126
14,0,44,3,11770,26,50,4,1,1,363.4,0,381.53586979317043
15,0,44,3,7023,123,40,3,1,1,776.4,0,911.2441440849619
30,1,40,0,1260,31,20,3,1,2,176.76,1,151.1153767710887
28,0,43,10,10740,16,45,5,2,1,186.675,0,171.91181395233824
20,0,43,3,6123,41,27,3,1,1,413.32,0,458.4034026045545
8,0,41,2,3145,15,17,4,1,1,116.975,0,110.97196502793673
16,1,42,0,3295,24,19,3,1,2,229.92,1,290.77275506095106
16,1,43,0,2573,49,34,4,1,2,188.225,1,190.88511359969758
7,0,43,0,438,15,5,3,1,2,78.08,1,61.18063905111998
8,0,43,2,1973,15,9,4,1,1,87.75,0,82.80258530576654
10,0,40,3,7090,29,25,5,1,1,151.485,0,150.4480043694105
7,0,43,0,933,24,7,4,1,2,83.8,1,65.07771389086636
7,0,43,3,643,19,5,5,1,1,38.385,0,28.76854731149808
32,0,38,5,16380,15,83,2,2,1,815.85,0,651.2344479858249
13,0,41,5,7270,286,36,3,2,1,1439.92,0,1347.5877907983563
9,0,43,2,4023,17,31,3,1,1,232.68,0,243.60275344461203
10,0,42,0,1970,53,23,4,1,2,183.15,0,249.06973859878522
13,0,43,2,3085,190,26,3,1,1,886.0,0,935.1505229048878
11,0,34,3,1620,208,14,3,2,1,898.72,0,901.685496946217
11,0,33,2,1873,45,71,5,1,1,96.36,0,100.4036600839359
18,0,34,0,1005,25,10,3,1,2,141.68,0,125.92257300121109
7,0,33,0,1130,36,6,4,1,2,118.8,0,113.46754315583543
17,0,32,2,1530,34,16,2,1,1,223.83,0,180.22231916482846
9,0,32,2,3530,23,26,4,1,1,147.575,0,135.90717659419832
9,0,25,2,2000,43,17,3,1,1,253.52,0,195.51309168956362
23,0,24,3,6697,100,45,2,2,1,758.25,0,888.7855005053276
19,0,22,2,9237,88,43,5,1,1,273.3,0,302.01353025311397
15,0,23,5,3157,46,22,4,1,1,195.35,0,170.60783450607795
9,0,16,3,4695,230,13,3,1,1,1109.88,0,1203.3912348290958
10,0,16,3,1792,15,10,3,1,1,132.92,1,121.38903118560545
19,0,41,2,5385,37,19,3,1,1,366.92,0,376.79174017546006
11,0,42,0,1333,22,6,3,1,2,142.2,0,126.86057303654374
21,0,40,2,3468,374,26,3,1,1,1637.8,0,1642.4340979324436
21,0,41,2,5213,16,37,1,1,1,379.28,0,392.88374617781153
14,0,41,2,3408,17,35,2,1,1,233.235,0,255.57455441452825
22,0,41,3,4790,47,30,3,1,1,383.56,0,429.8153818628206
15,0,41,2,3375,300,20,4,1,1,835.775,0,946.6351118152195
24,0,40,4,10130,159,45,3,1,1,1046.72,0,1144.5569533475139
18,0,41,2,14788,15,46,3,1,1,658.96,0,652.4492485819994
18,0,41,3,5530,17,27,4,1,1,183.25,0,199.87908157625603
17,0,41,2,6933,22,14,3,1,1,369.8,0,383.71624419460005
20,0,41,0,3253,23,19,4,1,2,140.6,0,159.6015321779782
36,0,41,5,16155,69,34,3,2,1,931.88,0,921.988609082311
15,0,41,3,4110,498,10,4,1,1,1348.85,0,1179.567965094033
20,0,40,2,16500,165,32,2,1,1,1493.955,0,1191.0744153210874
14,0,40,3,7515,201,28,3,1,1,1108.72,0,1266.1526813083503
11,0,40,0,1890,15,13,2,1,2,153.945,0,125.73534513148212
13,0,41,0,1725,28,10,3,1,2,182.24,0,189.34258351168504
11,0,40,0,1015,15,2,3,1,2,101.28,1,85.06618626730497
14,0,40,2,8523,399,45,3,1,1,1942.68,0,1200.5252949496394
18,0,40,3,12480,26,49,4,1,1,381.275,0,395.2800149579552
19,0,40,3,7733,123,39,2,1,1,905.625,0,1038.411339084388
34,1,36,0,1970,31,19,3,2,2,205.36,1,205.3600000000012
32,0,39,10,11450,16,44,5,1,1,197.4,0,198.26621662926118
24,0,39,3,6833,41,26,3,1,1,441.92,0,523.4289244745734
12,0,37,2,3855,15,16,3,1,1,215.76,0,205.91986461483432
20,1,38,0,4005,24,18,3,1,2,258.52,1,407.482756441007
20,1,39,0,3283,49,33,4,1,2,206.1,1,255.29249499318993
11,0,39,0,1148,15,4,3,1,2,106.68,1,90.19804744168367
12,0,39,2,2683,15,8,4,1,1,105.625,0,102.97203257809657
14,0,36,3,7800,29,24,5,1,1,162.21,0,164.22975062142743
11,0,39,0,1643,24,6,4,1,2,101.675,1,94.65550162386705
11,0,39,3,1353,19,4,5,1,1,49.11,0,35.07675238250317
36,0,34,5,17090,15,82,2,2,1,848.025,0,620.0356284866837
17,0,37,5,7980,286,35,3,2,1,1468.52,0,1239.649468522049
13,0,39,2,4733,17,30,3,1,1,261.28,0,280.7865982362054
14,0,38,0,2680,53,22,4,1,2,201.025,0,338.25326643490536
17,0,39,2,3795,190,25,2,1,1,1028.925,0,1053.610257204838
15,0,30,3,2330,208,13,3,2,1,927.32,0,959.6270030606149
15,0,29,2,2583,45,70,5,1,1,107.085,0,100.37728638917883
22,1,30,0,1715,25,9,3,1,2,170.28,1,176.25853103830718
11,0,29,0,1840,36,5,4,1,2,136.675,0,163.5611901891469
21,0,28,2,2240,34,15,2,1,1,256.005,0,225.6227836565539
13,0,28,2,4240,23,25,3,1,1,264.72,0,265.0096085708143
13,0,21,2,2710,43,16,3,1,1,282.12,0,233.28660450995918
27,0,20,3,7407,100,44,2,2,1,790.425,0,938.5361035706189
23,0,18,2,9947,88,42,5,1,1,284.025,0,299.7490094959713
19,0,19,5,3867,46,21,3,1,1,341.16,0,321.91026156501215
13,0,12,3,5405,230,12,3,1,1,1138.48,0,1256.8549213296837
14,1,12,3,2502,15,9,3,1,1,161.52,1,168.4559010670094
7,0,39,0,3965,0,19,3,1,1,161.24,0,163.3942556778217
9,0,38,0,2048,341,26,3,1,1,1448.12,0,1505.2816645993896
9,0,39,0,3793,0,37,1,1,1,211.97,0,219.27875011401522
2,0,39,0,1988,0,35,2,1,1,91.845,0,140.4317907431723
10,0,39,1,3370,14,30,3,1,1,193.88,0,203.00616825571157
3,0,39,0,1955,267,20,3,1,1,1147.56,0,1195.0393741034934
12,0,38,2,8710,126,45,3,1,1,857.04,0,965.5555353315892
6,0,39,0,13368,0,46,3,1,1,541.28,0,536.4787801401151
6,0,39,1,4110,0,27,3,1,1,167.52,0,184.4866600085106
5,0,39,0,5513,0,14,3,1,1,224.12,0,204.01917738483425
8,0,39,0,1833,0,19,3,1,2,75.28,0,67.20726478042629
24,0,39,3,14735,36,34,3,1,1,742.2,0,774.0897721747293
3,0,39,1,2690,465,10,3,1,1,1968.48,0,2132.2878141828674
8,0,38,0,15080,132,32,2,1,1,1280.565,0,1381.0242092016383
2,0,38,1,6095,168,28,3,1,1,919.04,0,1002.4376980319305
0,0,38,0,470,0,13,2,1,2,21.555,0,31.22123756468244
1,0,39,0,305,0,10,3,1,2,12.56,0,30.553312972770318
2,0,38,0,7103,366,45,3,1,1,1753.0,0,1608.2465411219252
6,0,38,1,11060,0,49,4,1,1,280.225,0,291.9109360133988
7,0,38,1,6313,90,39,2,1,1,692.235,0,749.3371015606502
22,0,34,0,550,0,19,3,1,2,23.68,1,38.96256004314404
20,0,37,8,10030,0,44,5,1,1,151.77,0,166.67104899497707
12,0,37,1,5413,8,26,2,1,1,283.77,1,303.2240628227516
0,0,35,0,2435,0,16,3,1,1,98.08,0,106.34153645296082
8,1,36,0,2585,0,18,3,1,2,104.84,1,90.95225757541625
8,0,37,0,1863,16,33,3,1,2,140.08,1,118.41112162094427
0,0,37,0,1263,0,8,4,1,1,32.075,0,49.9085742341053
2,0,34,1,6380,0,24,5,1,1,97.08,0,87.55021369304426
0,0,37,0,223,0,6,4,1,2,5.625,1,17.482816966164282
24,1,32,3,15670,0,82,2,1,1,715.635,0,704.1308799064959
5,0,35,3,6560,253,35,2,2,1,1438.695,0,1579.2228444754955
1,0,37,0,3313,0,30,3,1,1,135.6,0,150.980553896916
2,0,36,0,1260,20,22,3,1,2,131.96,0,106.75561151046979
5,0,37,0,2375,157,25,2,1,1,815.535,0,693.4727639449187
3,0,28,1,910,175,13,2,2,1,829.845,0,688.1450644313403
3,0,27,0,1163,12,70,4,1,1,59.925,0,66.98539488755607
10,0,28,0,295,0,9,3,1,2,12.6,0,32.797268065010414
0,0,27,0,420,3,5,4,1,2,18.125,0,22.120074323615285
9,0,26,0,820,1,15,2,1,1,42.615,0,91.4899473594252
1,0,26,0,2820,0,25,3,1,1,115.04,0,129.6750343653494
1,0,19,0,1290,10,16,2,1,1,103.995,0,102.17991716539939
15,0,18,1,5987,67,44,2,2,1,577.035,0,673.7137389584753
11,0,16,0,8527,55,42,5,1,1,212.895,0,190.662812485801
7,0,17,3,2447,13,21,3,1,1,151.48,0,151.09661682213837
1,0,10,1,3985,197,12,3,1,1,948.8,0,924.7132987956993
2,1,10,1,1082,0,9,3,1,1,43.84,1,67.28852670282677
14,0,40,0,2543,15,19,3,1,2,164.12,0,164.7314994915312
30,0,40,4,15445,61,34,3,1,1,871.04,0,859.9708785751056
28,1,35,0,1260,23,19,3,1,2,144.52,1,116.85911298382558
14,0,38,0,2573,41,33,4,1,2,168.075,1,177.69383903479067
21,0,19,2,6697,92,44,2,2,1,721.98,0,842.521209428306
17,0,17,1,9237,80,42,5,1,1,261.21,0,261.4318352873152
13,0,18,4,3157,38,21,3,1,1,280.32,0,247.10219259815952
8,1,11,2,1792,7,9,3,1,1,100.68,1,107.03014955123544
26,0,38,9,10740,8,44,5,2,1,174.585,0,168.3978523065092
5,1,38,0,933,16,6,4,1,2,63.65,1,51.25753736518106
